year,district,constituency,link,new_links
1966,TWENTY FOUR PARGANAS,BONGAON,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/BONGAON/1966---79-BONGAON%20A.C%20(24-PARGANAS)-(977).pdf,https://drive.google.com/file/d/1H8AAxF2xF0q65NVEfk3U7c6LJw1TnVjW/view?usp=sharing
1966,TWENTY FOUR PARGANAS,CANNING,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/CANNING/1966---95-CANNING%20(S.C)%20A.C(24-PARGANAS)-(1104).pdf,https://drive.google.com/file/d/1LK4-rZ4L-uZmQDx_jAnigI-srrpfY3DS/view?usp=sharing
1966,TWENTY FOUR PARGANAS,DEGANGA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/DEGANGA/1966---84-DEGANGA%20%20A.C%20(24%20PARGANAS)-(604).pdf,https://drive.google.com/file/d/1OlQUCuXEQVfocwmohzeibSRu7wVFBgcn/view?usp=sharing
1966,TWENTY FOUR PARGANAS,DIAMOND HARBOUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/DIAMOND%20HARBOUR/1966---110-DIAMOND%20HARBOUR%20A.C%20(24-PARGANAS)-(1701)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/DIAMOND%20HARBOUR/1966---110-DIAMOND%20HARBOUR%20A.C%20(24-PARGANAS)-(1701)-PART-2.pdf","https://drive.google.com/file/d/1iiw4mCcceDT45eoDOW-1HtBqFJvSRXTB/view?usp=sharing, https://drive.google.com/file/d/17QiUQ75moAz2ztl_QWpL0B62tUQ1OIby/view?usp=sharing"
1966,TWENTY FOUR PARGANAS,FALTA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/FALTA/1966---109-FALTA%20A.C%20(24-PARGANAS)-(1014).pdf,https://drive.google.com/file/d/1qQNT8iHFS7OaDIxovopdw--3VqcT3VK8/view?usp=sharing
1966,TWENTY FOUR PARGANAS,GAIGHATA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/GAIGHATA/1966---80-GAIGHATA%20%20A.C%20(24-PARGANAS)-(986).pdf,https://drive.google.com/file/d/13UvlsJsVXVBk_htZ1wPJDTG9VXnRx83x/view?usp=sharing
1966,TWENTY FOUR PARGANAS,GOSABA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/GOSABA/1966---91-GOSABA(S.C)A.C%20(24%20PARGANAS)-(988).pdf,https://drive.google.com/file/d/1X2cNkrxvFD0LElANoh_4XvmQ2ZilMxMv/view?usp=sharing
1966,TWENTY FOUR PARGANAS,HINGALGANJ,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/HINGALGANJ/1966---90-HINGALGANJ(S.C)%20A.C(24-PARGANAS)-(943).pdf,https://drive.google.com/file/d/12pyCeOntQ157xYdFWAB_WXM1PABGSmYv/view?usp=sharing
1966,TWENTY FOUR PARGANAS,JADAVPUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/JADAVPUR/1966---101-JADAVPUR%20A.C(24-PARGANAS)-(1545)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/JADAVPUR/1966---101-JADAVPUR%20A.C(24-PARGANAS)-(1545)-PART-2.pdf","https://drive.google.com/file/d/1VUIWBoJcQcgX0DC4GewOBIWH8jtF7Nym/view?usp=sharing, https://drive.google.com/file/d/1ijv2rExRruUBdB6SG0rqNu-zcaBJqjEp/view?usp=sharing"
1966,TWENTY FOUR PARGANAS,JOYNAGAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/JOYNAGAR/1966---97-JOYNAGAR%20A.C(24-PARGANAS)-(1157).pdf,https://drive.google.com/file/d/1Qre9fvObolM2s1FtnJHyz3vfBcWAdeQQ/view?usp=sharing
1966,TWENTY FOUR PARGANAS,MAGRAHAT EAST,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/MAGRAHAT%20%20EAST/1966---111-MAGRAHAT%20%20EAST%20[S.C]%20A.C(24-PARGANAS)-(1047).pdf,https://drive.google.com/file/d/157_TUAg7FPjDS_blUKO5JEwPGcbXd_t5/view?usp=sharing
1966,TWENTY FOUR PARGANAS,MAGRAHAT WEST,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/MAGRAHAT%20WEST/1966---112-MAGRAHAT%20WEST%20A.C%20(24%20PARGANAS)-(1053).pdf,https://drive.google.com/file/d/1RK5sGVBWFkTQv1zkaRsryHx48s3ePjdS/view?usp=sharing
1966,TWENTY FOUR PARGANAS,NAIHATI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/NAIHATI/1966---119-NAIHATI%20%20A.C%20(24-PARGANAS)-(1198).pdf,https://drive.google.com/file/d/1DvgOFwEefKPCn0cZQ9GVtsdnClkKPA16/view?usp=sharing
1966,TWENTY FOUR PARGANAS,SANDESHKHALI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/SANDESHKHALI/1966---92-SANDESHKHALI%20(S.T)%20A.C(24-PARGANAS)-(925).pdf,https://drive.google.com/file/d/1bRD_WFBCb7EIJwBtPLVypHYu2M7uPVz7/view?usp=sharing
1966,TWENTY FOUR PARGANAS,SWARUPNAGAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/SWARUPNAGAR/1966---86-SWARUPNAGAR%20%20A.C%20(24%20PARGANAS)-(1044).pdf,https://drive.google.com/file/d/17KNVRlJ3ymRZe708LyL-T6YmojeZt3UK/view?usp=sharing
1966,WEST DINAJPUR,BALURGHAT,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/WEST%20DINAJPUR/BALURGHAT/1966---34-BALURGHAT%20A.C%20(WEST%20DINAJPUR)-(915).pdf,https://drive.google.com/file/d/1Da5Eykn3qA4-U9kgxiJfdUVwq5ghzIBq/view?usp=sharing
1966,WEST DINAJPUR,GANGARAMPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/WEST%20DINAJPUR/GANGARAMPUR/1966---32-GANGARAMPUR%20A.C(WEST%20DINAJPUR)-(915).pdf,https://drive.google.com/file/d/1atBkKIpEshhXwAZuR_Jnyu1uJOr9gnGS/view?usp=sharing
1966,WEST DINAJPUR,GOALPOKHAR BENGALI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/WEST%20DINAJPUR/GOALPOKHAR%20BENGALI/1966---26-GOALPOKHAR%20BENGALI%20(S.C)%20A.C(WEST%20DINAJPUR)-(860).pdf,https://drive.google.com/file/d/17fMb35jQjQjsZsSOgpLTXAD3rD1EKq-h/view?usp=sharing
1966,WEST DINAJPUR,ITAHAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/WEST%20DINAJPUR/ITAHAR/1966---30-ITAHAR%20%20A.C(WEST%20DINAJPUR)-(938).pdf,https://drive.google.com/file/d/1o_-pkjcUaog7pxIS-x-X6Y_S_LS2-ix8/view?usp=sharing
1966,WEST DINAJPUR,KALIAGANJ,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/WEST%20DINAJPUR/KALIAGANJ/1966---29-KALIAGANJ%20A.C(WEST%20DINAJPUR)-(892).pdf,https://drive.google.com/file/d/1pZHm6-WL2y87nlrRhIFDiGoiSjlIQEel/view?usp=sharing
1966,WEST DINAJPUR,KUMARGANJ,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/WEST%20DINAJPUR/KUMARGANJ/1966---33-KUMARGANJ%20A.C%20(%20WEST%20DINAJPUR)-(903).pdf,https://drive.google.com/file/d/1jU6kLSggvgQ6ZBmdSz49D5EjJEFm47Bh/view?usp=sharing
1966,WEST DINAJPUR,KUSHMANDI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/WEST%20DINAJPUR/KUSHMANDI/1966---31-KUSHMANDI%20A.C(WEST%20DINAJPUR-(880).pdf,https://drive.google.com/file/d/1VD_ThK26Yl3njzKZ4rIucfLUJeCGGIMJ/view?usp=sharing
1966,WEST DINAJPUR,TAPAN,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/WEST%20DINAJPUR/TAPAN/1966---35-TAPAN%20A.C(WEST%20DINAJPUR)-(888).pdf,https://drive.google.com/file/d/1du3np32jwVek5XlKUSU7dkDo5EOavKd_/view?usp=sharing
1967,BURDWAN,BHATAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/BURDWAN/BHATAR/1966-68--254-BHATAR%20(BURDWAN)-(1007).pdf,https://drive.google.com/file/d/1UVZ13KHIcEEOGM6QQgaQ1OTUEj3LAza8/view?usp=sharing
1967,BURDWAN,KATUGRAM,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/BURDWAN/KATUGRAM/1966--268-KATUGRAM%20(BURDWAN)-(976).pdf,https://drive.google.com/file/d/1p45Sd4DxFILAQqf79ap9VhiwMNCpRq5o/view?usp=sharing
1967,CALCUTTA,ALIPORE,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/ALIPORE/1966--ALIPORE%20(CALCUTTA)-(1205)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/ALIPORE/1966--ALIPORE%20(CALCUTTA)-(1205)-PART-2.pdf","https://drive.google.com/file/d/15Qf24sCeaUrQwFBKaOseksoO7YusvrBO/view?usp=sharing, https://drive.google.com/file/d/1A3gdUqaui3ZpYPO7pcnU-FcTgRaU1aSy/view?usp=sharing"
1967,CALCUTTA,BALLYGUNGE,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BALLYGUNGE/1966--141-BALLYGUNGE%20(CALCUTTA)-(1257)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BALLYGUNGE/1966--141-BALLYGUNGE%20(CALCUTTA)-(1257)-PART-2.pdf","https://drive.google.com/file/d/1Euq3VyzKj_VRrjmsf5t1nf8NuMax8jd1/view?usp=sharing, https://drive.google.com/file/d/1nXKlgPcA7jeBp6aFbdnA4pGvq47P_74d/view?usp=sharing"
1967,CALCUTTA,BARABAZAR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BARABAZAR/1966--132-BARABAZAR%20(CALCUTTA)-(1461)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BARABAZAR/1966--132-BARABAZAR%20(CALCUTTA)-(1461)-PART-2.pdf","https://drive.google.com/file/d/18qFylq89pOXpbpFco_TBIa7tiB4_4so4/view?usp=sharing, https://drive.google.com/file/d/1zzF0aU4eov-_umW3F3vpafDrVbWrzRnR/view?usp=sharing"
1967,CALCUTTA,BELGACHIA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BELGACHIA/1966--BELGACHIA%20(CALCUTTA)-(1537)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BELGACHIA/1966--BELGACHIA%20(CALCUTTA)-(1537)-PART-2.pdf","https://drive.google.com/file/d/1bQBiCQCRfpgsE0dmoT4LgGbqqmu_DkgC/view?usp=sharing, https://drive.google.com/file/d/1GwHk7mk0Iq8KmwKg3PjHhs32atldn5Rj/view?usp=sharing"
1967,CALCUTTA,BELIAGHATA NORTH,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BELIAGHATA%20NORTH/1966--BELIAGHATA%20NORTH%20A.C%20(CALCUTTA)-(1252)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BELIAGHATA%20NORTH/1966--BELIAGHATA%20NORTH%20A.C%20(CALCUTTA)-(1252)-PART-2.pdf","https://drive.google.com/file/d/15vptRwTCnVoV2CNR3Jc90xrBRaKqdF76/view?usp=sharing, https://drive.google.com/file/d/1ufNWaxpvucwQ13ahFk3-UykaLNC_xc50/view?usp=sharing"
1967,CALCUTTA,BELIAGHATA SOUTH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BELIAGHATA%20SOUTH/1966--BELIAGHATA%20SOUTH%20(CALCUTTA)-(697).pdf,https://drive.google.com/file/d/1gaBmBYc5fFmpx5vfVlX_WPAlhWZeDrEx/view?usp=sharing
1967,CALCUTTA,BOWBAZAR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BOWBAZAR/1966--BOWBAZAR%20(CALCUTTA)-(1302)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BOWBAZAR/1966--BOWBAZAR%20(CALCUTTA)-(1302)-PART-2.pdf","https://drive.google.com/file/d/1CKySPcM3LM2Ii81B58iH5NvMve-9zUvL/view?usp=sharing, https://drive.google.com/file/d/1SzqRgyLP-TfcXj-Tk94xaLvBUocvW3np/view?usp=sharing"
1967,CALCUTTA,CHOWRAINGEE,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/CHOWRAINGEE/1966--134-CHOWRAINGEE%20%20(CALCUTTA)-(1125)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/CHOWRAINGEE/1966--134-CHOWRAINGEE%20%20(CALCUTTA)-(1125)-PART-2.pdf","https://drive.google.com/file/d/1_SaHxTu034T9ABICUFz_PFDTie2ohqTG/view?usp=sharing, https://drive.google.com/file/d/1tYaKh4nrOndQ1Cylv0ASNDxUjnBbMETK/view?usp=sharing"
1967,CALCUTTA,COSSIPUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/COSSIPUR/1966--128-COSSIPUR%20A.C%20(CALCUTTA)-(1189)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/COSSIPUR/1966--128-COSSIPUR%20A.C%20(CALCUTTA)-(1189)-PART-2.pdf","https://drive.google.com/file/d/1Fm7NIbp7Y66frrkLZqYJLVGwHUAd0l03/view?usp=sharing, https://drive.google.com/file/d/1JqsAREqGGjs7jw1ehAb5ZlU2uySDdO3t/view?usp=sharing"
1967,CALCUTTA,JORABAGAN,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/JORABAGAN/1966--130-JORABAGAN%20(CALCUTTA)-(1639)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/JORABAGAN/1966--130-JORABAGAN%20(CALCUTTA)-(1639)-PART-2.pdf","https://drive.google.com/file/d/1vpq3CRr2rvZqVCMh3X7-R28Tzczxth6C/view?usp=sharing, https://drive.google.com/file/d/1aqesgxX7wvkgIp5LAPtu6kUHDjiimjKb/view?usp=sharing"
1967,CALCUTTA,JORASANKO,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/JORASANKO/1966--131-JORASANKO%20(CALCUTTA)-(1306)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/JORASANKO/1966--131-JORASANKO%20(CALCUTTA)-(1306)-PART-2.pdf","https://drive.google.com/file/d/1WDbE0f9Dhob5i6SlM1vWAg7n3qVt6cJP/view?usp=sharing, https://drive.google.com/file/d/1QgVzJefD36rPCvvCvwZOEku6hKLXs-JY/view?usp=sharing"
1967,CALCUTTA,KABITIRTHA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/KABITIRTHA/1966--35-KABITIRTHA%20(CALCUTTA)-(917).pdf,https://drive.google.com/file/d/1_L88qrRAb8o2YdGY2S85RWb5zoQy9-Hx/view?usp=sharing
1967,CALCUTTA,RASHBIHARI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/RASHBIHARI/1966--138-RASHBIHARI%20(CALCUTTA)-(1466)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/RASHBIHARI/1966--138-RASHBIHARI%20(CALCUTTA)-(1466)-PART-2.pdf","https://drive.google.com/file/d/1YFHLS9-a6tQUB0FfceMp1cXpnsdDe2GQ/view?usp=sharing, https://drive.google.com/file/d/1w7g3KtTw8Gsh4F5QbneoptO3tNHtRlZn/view?usp=sharing"
1967,CALCUTTA,SEALDAHA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/SEALDAHA/1966--145-SEALDAHA%20(CALCUTTA)-(1220)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/SEALDAHA/1966--145-SEALDAHA%20(CALCUTTA)-(1220)-PART-2.pdf","https://drive.google.com/file/d/1ZtWtnCgq4Poj1i1YjVT1kfIvSADemnTu/view?usp=sharing, https://drive.google.com/file/d/1IyDJ0_jYqhxTlrN1VYaVgCjK2jQcQmT_/view?usp=sharing"
1967,CALCUTTA,SHAMPUKUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/SHAMPUKUR/1966--129-SHAMPUKUR%20A.C%20(CALCUTTA)-(1433)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/SHAMPUKUR/1966--129-SHAMPUKUR%20A.C%20(CALCUTTA)-(1433)-PART-2.pdf","https://drive.google.com/file/d/1ASC1D2z5FfyRFwJ062Ly6orbcZuhU7MC/view?usp=sharing, https://drive.google.com/file/d/1vBqrqi1hcHKrN1BvWQAJJNlKa-kbdj8b/view?usp=sharing"
1967,CALCUTTA,VIDYASAGAR AC ONE,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/VIDYASAGAR%20AC%20ONE/1966--146-VIDYASAGAR%20A.C%20(1)%20(CALCUTTA)-(819).pdf,https://drive.google.com/file/d/1g02amL3RDq2HaVr3vypNVU5Gs0Hi9pC6/view?usp=sharing
1967,CALCUTTA,VIDYASAGAR AC TWO,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/VIDYASAGAR%20AC%20TWO/1966--146-VIDYASAGAR%20A.C%20(2)%20(CALCUTTA)-(924).pdf,https://drive.google.com/file/d/1iD22AR2M69sHbWeEF8F8SCvEMW0LQo_U/view?usp=sharing
1967,HOWRAH,HOWRAH NORTH,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/HOWRAH/HOWRAH%20NORTH/1966--68-125-HOWRAH%20NORTH%20(HOWRAH)-(1611)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/HOWRAH/HOWRAH%20NORTH/1966--68-125-HOWRAH%20NORTH%20(HOWRAH)-(1611)-PART-2.pdf","https://drive.google.com/file/d/18PxHyNuHhD8HCLXrHshKHlk9N7Un9Lee/view?usp=sharing, https://drive.google.com/file/d/1t_HlZrgYhs-2erLxRfmAbarfZDs6sZ2x/view?usp=sharing"
1968,BANKURA,BANKURA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/BANKURA/1968---238-BANKURA%20A.C(BANKURA)-(1212)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/BANKURA/1968---238-BANKURA%20A.C(BANKURA)-(1212)-PART-2.pdf","https://drive.google.com/file/d/105UzImCJiDtZdtHVohQgJj0wPccVGRk-/view?usp=sharing, https://drive.google.com/file/d/1MaWb7z0sQa_w45qQBdnMwia5x7sINCi0/view?usp=sharing"
1968,BANKURA,BARJORA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/BARJORA/1968---237-%20BARJORA%20A.C%20(BANKURA)-(1193).pdf,https://drive.google.com/file/d/1gcf2Bz5o_79A0WxKoCkU5t6OAyrpk5Ul/view?usp=sharing
1968,BANKURA,CHHATNA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/CHHATNA/1968---235-CHHATNA%20A.C(BANKURA)-(1094).pdf,https://drive.google.com/file/d/1E5gCTV41KNAOaSS6FxA7mwfIGnFSw0oZ/view?usp=sharing
1968,BANKURA,GANGAJALGHATI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/GANGAJALGHATI/1968---236-GANGAJALGHATI%20A.C%20(BANKURA)%20-(1086).pdf,https://drive.google.com/file/d/1EIZ_z4QvnpdQIX2j4bR69YSs5zCWnwxu/view?usp=sharing
1968,BANKURA,INDAS,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/INDAS/1968---242-INDAS%20A.C(BANKURA)-(1405).pdf,https://drive.google.com/file/d/1qnJF7AcYWS_1ojNAJRBkowT0jc_4T_-X/view?usp=sharing
1968,BANKURA,INDPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/INDPUR/1968---234-INDPUR%20A.C(BANKURA)-(1225).pdf,https://drive.google.com/file/d/1cAgJRMMSfjBKrd7C_Mlw0fsRij2Sc3jH/view?usp=sharing
1968,BANKURA,KOTULPUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/KOTULPUR/1968---241-KOTULPUR%20A.C(BANKURA)-(1449)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/KOTULPUR/1968---241-KOTULPUR%20A.C(BANKURA)-(1449)-PART-2.pdf","https://drive.google.com/file/d/1OrHvT3YH1Ldy4zDx9T3P5fhK4HRVzBDx/view?usp=sharing, https://drive.google.com/file/d/1IlEvoBlWzNJe16-GuZZwcl7L0URol6ky/view?usp=sharing"
1968,BANKURA,ONDA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/ONDA/1968---239-ONDA%20A.C(BANKURA)-(1160).pdf,https://drive.google.com/file/d/1v_IRCycBDyhKVn0k9eFhAidUVRYMPyZO/view?usp=sharing
1968,BANKURA,RAIPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/RAIPUR/1968---232-RAIPUR%20A.C(BANKURA)-(1246).pdf,https://drive.google.com/file/d/1vRCzZbz3Mu2coKwwOk373-OgUXcjidFF/view?usp=sharing
1968,BANKURA,RANIBANDH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/RANIBANDH/1968---233-RANIBANDH%20A.C(BANKURA)-(1187).pdf,https://drive.google.com/file/d/1YJ2UDmhRkAxxImyLlbwOcg3AQfBIGFBF/view?usp=sharing
1968,BANKURA,SONAMUKHI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/SONAMUKHI/1968---243-SONAMUKHI%20A.C(BANKURA)-(1341).pdf,https://drive.google.com/file/d/1ho9m7V1whJjGnTtsHfZm06NQT3QF_p34/view?usp=sharing
1968,BANKURA,TALDANGRA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/TALDANGRA/1968---231-TALDANGRA%20A.C%20(BANKURA)-(1105).pdf,https://drive.google.com/file/d/1Tz4u91AXV1nk-quQoTmff8NNJuB9pDW4/view?usp=sharing
1968,BANKURA,VISHNUPUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/VISHNUPUR/1968---240-VISHNUPUR%20A.C.%20(BANKURA)-(1364)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/VISHNUPUR/1968---240-VISHNUPUR%20A.C.%20(BANKURA)-(1364)-PART-2.pdf","https://drive.google.com/file/d/1HCw6_LUbMYdniWAC-lWvmVSAVf4GuaYg/view?usp=sharing, https://drive.google.com/file/d/1OoLkaEo2pD53M4ivCPYgW8Z7pJFNJWX4/view?usp=sharing"
1968,BIRBHUM,BOLPUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/BOLPUR/1968---270-BOLPUR%20A.C(BIRBHUM)--(1169)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/BOLPUR/1968---270-BOLPUR%20A.C(BIRBHUM)--(1169)-PART-2.pdf","https://drive.google.com/file/d/1XnU-c15ATqvuv5NGXP8b7U3dZEoEWww2/view?usp=sharing, https://drive.google.com/file/d/1g8OdX8-fBXRE7MME7Y3QkesfWRb0Fqzl/view?usp=sharing"
1968,BIRBHUM,DUBRAJPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/DUBRAJPUR/1968---272-DUBRAJPUR%20A.C(BIRBHUM)-(1348).pdf,https://drive.google.com/file/d/1yAYzVXvr3TH1dVmSBXVTTxYrD8VOMUHk/view?usp=sharing
1968,BIRBHUM,LABPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/LABPUR/1968---271-LABPUR%20A.C(BIRBHUM)-(1031).pdf,https://drive.google.com/file/d/1oAEhwiDwzmMGCOY5cMN8gTBpsFYkFMqO/view?usp=sharing
1968,BIRBHUM,MAHAMMAD BAZAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/MAHAMMAD%20BAZAR/1968---275-MAHAMMAD%20BAZAR%20A.C(BIRBHUM)-(1198).pdf,https://drive.google.com/file/d/1BFXzs1d7TyZBGxZysLHGcbKOTMgC5xZs/view?usp=sharing
1968,BIRBHUM,MAYURESWAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/MAYURESWAR/1968---276-MAYURESWAR%20A.C(BIRBHUM)-(1059).pdf,https://drive.google.com/file/d/1DmsXBID0HkW3cdDvmV_myUKlB7kYe1u6/view?usp=sharing
1968,BIRBHUM,NANUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/NANUR/1968---269-NANUR%20%20(S.C)%20A.C(BIRBHUM)-(1190).pdf,https://drive.google.com/file/d/1Zfyr2O27rNQmdb83XLJKfi4V8-Ci2Lvg/view?usp=sharing
1968,BIRBHUM,RAJNAGAR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/RAJNAGAR/1968---273-RAJNAGAR%20%20(S.C)%20A.C(BIRBHUM)-(1440)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/RAJNAGAR/1968---273-RAJNAGAR%20%20(S.C)%20A.C(BIRBHUM)-(1440)-PART-2.pdf","https://drive.google.com/file/d/1G0zL0merJQvGx09im8q-Sw46qDqzdtQ2/view?usp=sharing, https://drive.google.com/file/d/1xXLxDXE4Q1woV8hGB6hYstDgZICS62qt/view?usp=sharing"
1968,BIRBHUM,RAMPURHAT,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/RAMPURHAT/1968---277-RAMPURHAT%20A.C(BIRBHUM)-(1076).pdf,https://drive.google.com/file/d/1wjsaDKbJ-vsTPjcVBSr6QQhSOvqDAk_k/view?usp=sharing
1968,BIRBHUM,SURI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/SURI/1968---274-SURI%20A.C(BIRBHUM)-(1452)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/SURI/1968---274-SURI%20A.C(BIRBHUM)-(1452)-PART-2.pdf","https://drive.google.com/file/d/1gYCrmAus2sdmEHTmITmQ3mGcUeIjllvj/view?usp=sharing, https://drive.google.com/file/d/1S7utXxlUTdqHRIOg5KAG669XdBtxVu_w/view?usp=sharing"
